StudentID,AvgSecsOnCapstoneTask,AvgCapstoneScore,AvgNumAttemptsCapstone,Session_x,AvgNumLogins,NumSubmissions,TotalCourseTime,TotalLogins,LastLogin,EnrollmentDate,Instructor,Session_y,TotalTimeSeconds,AvgSessionSeconds,Roster Grade,Official Grade,Grading Basis,Program and Plan,Level,Session,IsSenior,IsJunior,IsSophomore,IsBusinessAdmin,NumericalGrade
1996.0,20.71,0.85,1.0,Spring 2022,45,14,23:11:33,21,4/25/2022 5:46:28 PM,1/27/2022 6:09:52 PM,"Liu, Mai; Dvir, Nim",Spring 2022,83493,3976,C,C,GRD,Intended - Business Admin (intended),Junior,Spring 2022,0.0,1.0,0.0,0.0,2.0
1999.0,16.14,0.88,1.0,Spring 2022,45,17,13:53:46,72,4/25/2022 10:20:27 PM,1/27/2022 6:31:14 PM,"Liu, Mai; Dvir, Nim",Spring 2022,50026,695,A,A,GRD,College of Arts and Sciences - Biology/Business (Minor),Senior,Spring 2022,1.0,0.0,0.0,0.0,4.0
2012.0,16.12,0.83,1.0,Spring 2022,45,15,07:05:59,29,4/24/2022 8:56:59 PM,2/4/2022 3:14:08 PM,"Liu, Mai; Dvir, Nim",Spring 2022,25559,881,A,A,GRD,College of Arts and Sciences - Business Economics,Senior,Spring 2022,1.0,0.0,0.0,0.0,4.0
2013.0,15.5,0.97,1.25,Spring 2022,45,17,19:11:36,46,4/25/2022 6:54:59 PM,1/27/2022 9:32:04 PM,"Liu, Mai; Dvir, Nim",Spring 2022,69096,1502,A,A,GRD,Business Administration - Business Administration/Sustainability (Minor),Junior,Spring 2022,0.0,1.0,0.0,1.0,4.0
2021.0,15.5,0.95,1.0,Spring 2022,45,16,12:22:59,109,4/25/2022 4:31:02 PM,1/27/2022 6:09:51 PM,"Liu, Mai; Dvir, Nim",Spring 2022,44579,409,A,A,GRD,Business Administration - Business Administration/Communication (Minor)/Theatre (Minor),Junior,Spring 2022,0.0,1.0,0.0,1.0,4.0
2029.0,17.57,0.9,1.0,Spring 2022,45,13,23:02:02,54,4/25/2022 9:37:13 PM,1/27/2022 6:09:29 PM,"Liu, Mai; Dvir, Nim",Spring 2022,82922,1536,C-,C-,GRD,Business Administration - Business Administration,Junior,Spring 2022,0.0,1.0,0.0,1.0,1.7
2031.0,20.62,0.7,1.0,Spring 2022,45,14,17:12:35,48,4/25/2022 9:28:32 PM,1/30/2022 10:43:52 PM,"Liu, Mai; Dvir, Nim",Spring 2022,61955,1291,B+,B+,GRD,Public Affairs - Political Science/Business (Minor),Junior,Spring 2022,0.0,1.0,0.0,0.0,3.3
2037.0,20.86,0.84,1.0,Spring 2022,45,18,20:53:04,45,5/4/2022 9:41:54 AM,1/27/2022 6:09:11 PM,"Liu, Mai; Dvir, Nim",Spring 2022,75184,1671,D,D,GRD,College of Arts and Sciences - Business Economics,Senior,Spring 2022,1.0,0.0,0.0,0.0,1.0
2042.0,17.5,0.97,1.12,Spring 2022,45,16,20:55:23,41,4/25/2022 9:07:05 PM,1/28/2022 2:09:27 AM,"Liu, Mai; Dvir, Nim",Spring 2022,75323,1837,A,A,GRD,Business Administration - Accounting/Business Administration,Senior,Spring 2022,1.0,0.0,0.0,1.0,4.0
2043.0,17.57,0.95,1.29,Spring 2022,45,17,15:10:48,46,4/27/2022 4:36:38 PM,1/27/2022 6:30:08 PM,"Liu, Mai; Dvir, Nim",Spring 2022,54648,1188,A,A,GRD,Business Administration - Accounting/Business (Minor),Senior,Spring 2022,1.0,0.0,0.0,1.0,4.0
2046.0,17.29,0.88,1.14,Spring 2022,45,15,15:37:21,23,4/25/2022 10:38:05 PM,1/30/2022 10:57:21 PM,"Liu, Mai; Dvir, Nim",Spring 2022,56241,2445,A,A,GRD,College of Arts and Sciences - Business Economics,Senior,Spring 2022,1.0,0.0,0.0,0.0,4.0
2047.0,16.62,0.93,1.62,Spring 2022,45,21,20:26:00,53,4/26/2022 7:47:52 PM,2/6/2022 5:06:12 PM,"Liu, Mai; Dvir, Nim",Spring 2022,73560,1388,A,A,GRD,Coll Engineering & Applied Sci - Computer Science/Business (Minor)/Mathematics (Minor),Senior,Spring 2022,1.0,0.0,0.0,0.0,4.0
2049.0,16.25,0.8,1.0,Spring 2022,45,15,16:18:47,45,4/20/2022 10:37:52 AM,1/27/2022 6:05:03 PM,"Liu, Mai; Dvir, Nim",Spring 2022,58727,1305,A,A,GRD,Business Administration - Business Administration/History (Minor),Junior,Spring 2022,0.0,1.0,0.0,1.0,4.0
2051.0,17.0,0.92,1.14,Spring 2022,45,14,12:42:14,29,4/25/2022 2:07:56 PM,1/31/2022 11:41:40 AM,"Liu, Mai; Dvir, Nim",Spring 2022,45734,1577,B+,B+,GRD,Business Administration - Business Administration,Junior,Spring 2022,0.0,1.0,0.0,1.0,3.3
2057.0,16.62,0.9,1.0,Spring 2022,45,15,14:49:18,41,5/2/2022 2:42:42 PM,1/27/2022 6:05:42 PM,"Liu, Mai; Dvir, Nim",Spring 2022,53358,1301,A,A,GRD,Business Administration - Business Administration/Economics (Minor)/Leadership (Minor),Junior,Spring 2022,0.0,1.0,0.0,1.0,4.0
2071.0,16.38,0.96,1.38,Spring 2022,45,19,15:14:46,81,5/8/2022 11:06:07 PM,1/27/2022 6:10:01 PM,"Liu, Mai; Dvir, Nim",Spring 2022,54886,678,A,A,GRD,Business Administration - Accounting/Business (Minor),Junior,Spring 2022,0.0,1.0,0.0,1.0,4.0
2085.0,18.5,0.95,1.62,Spring 2022,45,22,08:20:09,50,4/25/2022 11:22:31 PM,1/27/2022 6:09:19 PM,"Liu, Mai; Dvir, Nim",Spring 2022,30009,600,A,A,GRD,College of Arts and Sciences - Business Economics,Junior,Spring 2022,0.0,1.0,0.0,0.0,4.0
