Course Name,Activity Name,Instructor,Type,Recorded in Gradebook,Attempt Selected,Activity Level Average Score,Activity Level Average Time on Task,Submitted,Grade,Score,Time on Task,StudentID
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:51","	","	","	","	",1886
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:51","	","	","	","	",1888
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:51","	","	","	","	",1895
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:51","	","	","	","	",1896
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:51","	","	","	","	",1906
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:51","	","	","	","	",1912
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:51","	","	","	","	",1923
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:51","	","	","	","	",1935
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:51","	","	","	","	",1938
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:51","	","	","	","	",1941
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:51","	","	","	","	",1951
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:51","	","	","	","	",1961
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:51","	","	","	","	",1964
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:51","	","	","	","	",1966
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:51","	","	","	","	",1979
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:51","	","	","	","	",1981
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:51","	","	","	","	",2001
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:51","	","	","	","	",2030
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:51","	","	","	","	",2033
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:51","	","	","	","	",2036
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:51","	","	","	","	",2038
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:51","	","	","	","	",2054
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:51","	","	","	","	",2062
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:51","	","	","	","	",2063
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:51","	","	","	","	",2066
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:51","	","	","	","	",2067
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	100%","	00:05:51","	","	","	","	",2075
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/11/2021 7:53:36 PM","	--","	100%","	00:11:29",2098
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/12/2021 7:07:04 PM","	--","	100%","	00:51:22",1001
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/11/2021 8:54:35 PM","	--","	100%","	00:16:10",1018
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/3/2021 5:07:00 PM","	--","	100%","	00:13:02",1022
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/12/2021 3:17:50 PM","	--","	100%","	00:10:51",1030
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/11/2021 10:01:17 PM","	--","	100%","	00:22:35",1028
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/12/2021 8:45:34 PM","	--","	100%","	01:26:41",1035
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/12/2021 2:43:27 PM","	--","	100%","	00:19:43",1036
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/12/2021 9:41:39 PM","	--","	100%","	01:13:20",1041
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	8/25/2021 4:21:09 PM","	--","	100%","	00:19:10",1044
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/11/2021 6:13:32 PM","	--","	100%","	01:06:47",1046
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/8/2021 1:36:48 PM","	--","	100%","	00:15:59",1052
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/7/2021 1:56:07 PM","	--","	100%","	00:30:48",1056
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/12/2021 1:29:42 PM","	--","	100%","	00:28:34",1071
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/12/2021 2:31:33 PM","	--","	100%","	00:20:26",1074
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/8/2021 3:23:42 PM","	--","	100%","	00:15:10",1079
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/12/2021 10:51:39 PM","	--","	100%","	00:20:00",1086
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/12/2021 11:48:09 PM","	--","	100%","	00:18:45",1098
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/12/2021 11:48:09 PM","	--","	100%","	00:18:45",1098
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/5/2021 1:51:34 PM","	--","	100%","	00:10:00",1106
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	","	","	","	",1111
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	","	","	","	",1116
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/2/2021 3:17:07 PM","	--","	100%","	00:14:10",1117
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/12/2021 11:25:22 PM","	--","	100%","	00:40:47",1120
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	--","	--","	0%","	--:--:--",1122
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	","	","	","	",1134
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/6/2021 10:58:44 AM","	--","	100%","	00:22:06",1145
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/12/2021 7:49:05 PM","	--","	100%","	00:13:38",1152
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	--","	--","	0%","	--:--:--",1154
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/12/2021 5:36:24 PM","	--","	100%","	00:19:32",1165
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/12/2021 8:41:02 PM","	--","	100%","	00:27:35",1168
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	--","	--","	0%","	--:--:--",1174
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	--","	--","	0%","	--:--:--",1174
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/5/2021 6:38:33 PM","	--","	100%","	00:24:35",1183
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/12/2021 6:17:13 PM","	--","	100%","	00:14:49",1211
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/12/2021 11:13:25 PM","	--","	100%","	00:22:19",
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/7/2021 4:20:48 PM","	--","	100%","	00:14:25",1222
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/12/2021 7:05:25 PM","	--","	100%","	00:24:25",1224
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	--","	--","	0%","	--:--:--",1236
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	--","	--","	0%","	--:--:--",1239
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	--","	--","	0%","	--:--:--",1241
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/12/2021 6:49:07 PM","	--","	100%","	00:20:17",1243
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/6/2021 4:01:07 PM","	--","	100%","	00:20:41",1246
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/12/2021 11:32:14 PM","	--","	100%","	00:45:36",1253
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/12/2021 9:00:14 PM","	--","	100%","	00:49:56",1261
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	","	","	","	",1262
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/12/2021 7:42:39 PM","	--","	100%","	00:19:06",1264
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/3/2021 9:18:58 AM","	--","	100%","	00:14:59",1267
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	--","	--","	0%","	--:--:--",1269
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/9/2021 4:17:55 PM","	--","	100%","	00:22:59",1290
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/12/2021 10:18:23 PM","	--","	83%","	00:44:52",1297
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/7/2021 4:39:13 PM","	--","	100%","	00:34:37",1305
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	","	","	","	",1307
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/9/2021 11:38:43 AM","	--","	83%","	00:08:35",1311
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	8/31/2021 3:56:18 PM","	--","	100%","	00:43:57",1312
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/7/2021 12:01:01 AM","	--","	100%","	00:11:45",1319
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/12/2021 11:25:25 AM","	--","	100%","	01:08:07",1341
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	9/12/2021 4:26:51 PM","	--","	100%","	00:27:39",1344
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	--","	--","	0%","	--:--:--",1351
"	BITM - 330 -6399","	Access Chapter 1: Hands-On Exercise 1 Simulation Training","	Dvir, Nim","	Training [Skill-Based]","	Highest","	Recorded In Gradebook","	86%","	00:28:24","	","	","	","	",1356
